,Rk,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
Tkl,-0.03070152636126219,-0.13979787346491032,0.13884463493346294,-0.0914814471586126,-0.11907050122324704,-0.12007524258579548,-0.1202242572620798,-0.12329493302080329,-0.01405944898345867,0.02757874901235493,-0.0027379536452407185,-0.03750142230276616,-0.04920540891945302,0.09401566467933954,-0.03646576557736644,-0.07385779902229456,-0.08435658368403946,0.14610363375818522,0.1710923272648451,0.08724306716699239,0.05719273404553598,-0.06988114061866704,0.2051243080088971,0.2253538557918895,0.045507248500078534,0.09551659325439571,0.12629612932443765,0.009490267429606224,-0.10675180483603304,-0.09286857266797335,-0.08492511786869991,-0.02991232848691933,0.03192175428847875,0.09915560852883722,0.08734729602215124,0.10500076140461294,0.21436576187848289,0.1710923272648451,0.1769150694632377,0.013127852929922178,-0.05373620277575004,-0.03219211239729503,0.005693344887578313,0.08346036495991602,0.1781908936884926,0.010698665403312985,-0.0169933519952873,0.04287168898943007,0.008153322266292475,0.14610363375818522,-0.015210668065863757,0.08516299345026367,0.0841853095207446,0.10473431130434448,-0.004971647403254994,0.040549467243853325,-0.05100364959522254,-0.006478815009734212,0.1252120220549062,-0.012890376631708842,0.010024284318941102,-0.012094391041153934,-0.026615626041907176,-0.013876932118325127,-0.029233951182784514,0.0010822290427918478,1.0,0.8333497014074548,0.7812438486114756,0.6992945529795949,0.32990372979708293,0.6750417559208812,0.5628249917097508,0.3130756140567501,0.18278164862747015,0.28501832135257926,0.17450468486995252,0.23166347250047728,0.21299619605461112,0.9138743351320838,0.10452075093726144,-0.03399429595326737,0.3049900139834027,-0.18554211332061737,0.049079411098329896,0.27059924329933294,0.15839159321112162,0.0002200338736948139,0.3051506889598281,0.13973047544440345,0.08920112146749487,0.04576064814197552,0.09631379197093266,0.06325285117433929,0.16116132571897335,0.10865637302953615,0.06136895408506275,0.07704219869745609,0.11177865294360147,0.027802176784126123,0.15847456016028064,0.18289213163775245,0.14407074523905997,0.012694381408518368,0.05273036135847345,0.05564654010886613,0.024510742522370385,0.1514239572345093,0.15588431355843685,-0.05867104272823051,0.08346036495991602,0.8333497014074548,-0.0460303694551414,0.015794026976966205,0.002419027307782456,0.38555563727948,0.017201418288113713,0.13994849136844426,-0.07745026710572527
TklWon,-0.027527653321090424,-0.12659884503646276,0.12568929678661764,-0.08558135804827319,-0.10032576358626753,-0.10272503451736519,-0.1028169649690617,-0.10660903939814069,0.005701283121456425,0.04007365081649006,-0.014503640902224939,-0.04380522203653005,-0.05088771920366946,0.07263725753543634,-0.030728869241496613,-0.06435258100929109,-0.07354276694788538,0.11331886455911953,0.1263439508997431,0.06249120632899702,0.042856979152736945,-0.0726739378022033,0.16251947239833894,0.17377762322200102,0.019391939917437047,0.07267853600689782,0.09665098624269017,0.0009697394029718752,-0.0809871391550791,-0.07026752848039468,-0.0800358444129823,-0.02608006816973042,0.004403883194580808,0.08996171952716595,0.016208063681853974,0.024290268702607216,0.17696214372889094,0.1263439508997431,0.13338757335066284,-0.0012125098077397504,-0.04162832538330299,-0.020080283590525935,0.0168286431595286,0.05390188683318527,0.1300519166035121,0.01783963006533992,-0.012935308315910126,0.05822350156344624,-0.004916016294104005,0.11331886455911953,-0.02229965296876109,0.027417651301615303,0.03033783308167293,0.04305988398996048,-0.024181336773287983,0.03631603374754216,-0.05578979885563053,-0.023263752003891885,0.1478708785187797,-0.058071133565238256,-0.03831094840424409,-0.011985835667900662,-0.034858525514335395,-0.028006757680470375,-0.026919831741416017,0.00752342878407341,0.8333497014074548,1.0,0.698827386454606,0.5256471505034552,0.2694524722328221,0.5548759256853797,0.47486064365958225,0.23827098231233082,0.16944975206284543,0.28321266530713735,0.17602432595688133,0.22903778681241277,0.19798984748705675,0.7698695479025228,0.08260563068328994,-0.02330117181492548,0.23629977433462637,-0.14747553724863968,0.03255598234212914,0.223179355995576,0.10956612018356277,0.01187967818781114,0.23644602765118436,0.12205758985022375,0.09694807371839802,0.04329257603768808,0.03058883106012683,0.016442798808671596,0.1356674478898084,0.06656392470294153,0.016068443489085506,0.01667244945538571,0.08143502808988984,-0.016410543556289795,0.17601881852748563,0.23341540705866218,0.11699609465574115,-0.012417295043469069,0.08360346609108348,0.08734999700595027,0.01633871536291489,0.15453943241023727,0.17629421734239398,-0.04181869582310846,0.05390188683318527,1.0,-0.03659992160876014,-0.0021895363121230884,0.006918096115135382,0.3354569834272621,0.0368441823332841,0.09605911929269609,-0.0658372592079441
TklDef3rd,-0.03178709453647507,-0.09188106125485009,0.09060299657738796,-0.08958476434318574,-0.08095796411544608,-0.08164373274974449,-0.08181014577786272,-0.14648493395761247,-0.08654425189894484,-0.014420883979725112,-0.03659191451518372,-0.04402667848217989,-0.06604368980794036,0.012464319990757314,-0.038684721565162054,-0.08295612751439903,-0.08741001917791853,0.1460780893130791,0.16871203708421487,0.0798743170083142,0.10211390913203464,0.029770781325109224,0.14521771754862775,0.1507622564989317,0.057821856768994526,0.13369344781761947,0.1578409236760269,0.0464191568784226,-0.020478205957705123,0.006810239653527532,-0.056822439203365126,-0.040586387730929284,-0.06350189779166268,0.054737770453943825,0.014431397092600792,0.0700646993597739,0.1473014150443725,0.16871203708421487,0.1587148243423674,0.08229751199449435,0.013331541851677566,-0.04806887881385728,-0.0013913165260887699,0.03831825833395494,0.21761436656233146,-0.03614969121448864,-0.03476241780849024,-0.019643986246872528,-0.010457726761532235,0.1460780893130791,-0.01681081638930405,0.028553454675163393,-0.05423213707301132,-0.015190795161658548,-0.018972070880079784,-0.06555736842510147,-0.06593307888125538,-0.03602620767447548,-0.015612489701563313,-0.05297666593035461,-0.04326702391892977,-0.01558211794890667,-0.042677043074325946,-5.187705678043607e-05,-0.04651687201152752,-0.01760742418681137,0.7812438486114756,0.698827386454606,1.0,0.23565966489348178,-0.035665666469836266,0.6885337994729699,0.5646897356283269,0.2890451011417692,0.17168468814423085,0.2819979979431932,0.2644175239401334,0.18871389429819868,0.2044784678859806,0.7297619543737296,0.21651132496617587,0.013997127848545569,0.2694903216426092,-0.06011325472540079,0.21540699947045608,0.18831953787791733,0.0014430836948404427,-0.0987826354858857,0.26966546212693965,0.042351542123294436,-0.04581455864472286,-0.028075428266155965,0.04553945415681758,0.03044301976508728,0.13192785402318885,0.07259137314405271,0.04250165534960901,0.011063621323481132,0.006690714546402446,-0.08789934534926572,0.029695906076448713,0.1284289634640777,0.1009622699885771,-0.08144898819781578,0.027499985975203606,0.10016020429110138,0.02314334627031117,0.09436732054532769,0.12019556625312645,-0.05390998400652621,0.038318258333954955,0.6988273864546058,-0.0550467108676035,0.02916076499025168,0.030735999759899924,0.3134898487662279,0.08528932074664765,0.1161073734748934,0.0018917190902760035
TklMid3rd,-0.016263259797080445,-0.09709641833397045,0.09534536634199899,-0.031765429192469975,-0.06538207968066077,-0.06708050089416585,-0.06717282616134065,-0.05852006205235475,0.025223976971636478,0.03187395881518881,0.02269599832324963,-0.018800111563609917,-0.014431190327746625,0.1269176019941201,-0.02084849638444531,-0.04384009509217508,-0.054406133399302746,0.11270043360036104,0.1225338143265524,0.08252782454245418,0.03789456911704913,-0.0812836261112411,0.16862011225703868,0.1904934120054066,0.016698352576267686,0.06006790053221353,0.07133391197360046,0.013966649283908946,-0.08155592531901297,-0.09880874961581959,-0.020482166167188943,-0.005899648440314935,0.03478149846175595,0.11901982169558242,0.03861871290354638,0.012976457912775342,0.17656055900438736,0.1225338143265524,0.14161309901144656,-0.057174723867323314,-0.044806736713038184,-0.0035198589967113743,0.03668610571914808,0.038174478606648625,0.0490228085870611,0.0006822063160548825,0.00017013636277936437,-0.002900815885489658,0.020707226797979924,0.11270043360036104,-0.0008867382575642906,0.09352929658594461,0.1249450430461955,0.12892088957398623,-0.008761272939980113,0.10983277288732239,-0.042666440205763226,0.014501744306850611,0.15108095132774485,0.045149363031161426,0.07325150250612886,-0.004437972752633899,0.006582890315215431,-0.016746250459482498,-0.011917093352579667,0.001803356000995999,0.6992945529795949,0.5256471505034552,0.23565966489348178,1.0,0.044544354217034836,0.3253171630605285,0.2619979471739246,0.21098563613257745,0.07354859758874047,0.20555653049960695,0.04433920078939225,0.20306435415137913,0.11780196302951505,0.6261407079933115,-0.004306672146574833,-0.04560626680518304,0.20287674751281248,-0.1775964397320574,-0.0700843867804367,0.2650268035045555,0.11775767919500525,0.045492942922084875,0.2029778846976378,0.12603720435810245,0.19152239731434284,0.13491642278083057,0.01662034309390123,0.030186630531540064,0.12621781473483606,0.08614973728856998,0.04918167509306262,0.033199954348189634,0.09580531844152346,0.0774106583088761,0.14299062626711348,0.1313112870862569,0.12708055497588677,0.04947521652929648,0.05740687815195748,-0.009028054704246816,0.026446106129163094,0.10909295749803033,0.12984817181493888,-0.06004397891057809,0.038174478606648625,0.5256471505034552,-0.030808613019326195,0.012316093152622113,-0.018199763510170233,0.2747800465188726,-0.04362083723935274,0.07193142142887902,-0.06700638206457658
TklAtt3rd,-0.0027431775179205626,-0.08247717047565514,0.08495011936450345,-0.045004166946165915,-0.09237500354108157,-0.09131922394639726,-0.09128556855508359,0.01634763680999434,0.09225779666331078,0.06171058300373882,0.02956478135988732,0.0053900563110778005,0.007485323112519845,0.05686195322597667,0.0010388794435136804,0.014114796398603158,0.008166867979704525,-0.033127212535383414,-0.019054328518033323,-0.029118457102468707,-0.0939304154489233,-0.1421008500050261,0.05805481471226263,0.07313619839904868,-0.005862728203672173,-0.07721754293714446,-0.05093321769663981,-0.08743572828426102,-0.15153908134769567,-0.1373183872066746,-0.10920640433222245,0.0009437784807748471,0.16955412784475443,-0.00038866265934300935,0.1736106411761642,0.15539074277068746,0.06910214370002289,-0.019054328518033323,-0.011614175362933552,-0.03570590730478032,-0.11814057091061933,0.0054955343117611315,-0.038382257662384414,0.11414823475573044,0.020596448320993797,0.10449798803135153,0.01866828782487991,0.1742392666633178,0.012778410447887722,-0.033127212535383414,-0.010491613762167982,0.050615741661393494,0.1651261385786565,0.1419431084166748,0.03736057232512699,0.08020487752119437,0.047077347660357996,0.02992599257265876,0.16989771688013278,-0.003971120661636459,0.0009520873664019446,0.0021570891647012696,-0.0047134609675116195,-0.015218101065151791,0.024098307285647512,0.036193916524405595,0.32990372979708293,0.2694524722328221,-0.035665666469836266,0.044544354217034836,1.0,0.1304732753131907,0.1426002823780566,0.025948531209293704,0.08850737051585351,-0.03614953294767724,-0.07780731201255145,-0.004835022762309201,0.04273803110159664,0.2900680705502038,-0.11506463549201049,-0.0584877053313298,0.05403545942491105,-0.1566741892474036,-0.17569402237737383,0.015182754411819028,0.2885813217272927,0.12792481103595743,0.05400646681174516,0.1359924754027,0.05711769290790733,-0.019861263257848802,0.17265330357086134,0.08158844961596047,0.01949463190464489,0.04449980879224558,0.02121244188459587,0.15776817317015268,0.17190948314057067,0.13847898865395167,0.19148081669178416,0.08409675844974221,0.02904343016575559,0.12427115834661856,0.01238367876885508,-0.019915360329723852,-0.014853650448400174,0.09332780325606777,0.021415985061830952,0.027162357690176827,0.1141482347557304,0.26945247223282204,0.02083469343224511,-0.030950590880642434,-0.02588860185183138,0.09411067737097022,-0.05107174581569633,0.07367843323783058,-0.1312978393923433
TklDri,-0.053628135515766104,-0.05577092886929588,0.054022293931857396,-0.04631418208837901,-0.0631821479190197,-0.061539192431927875,-0.061706145869995364,-0.11704953557184664,-0.07874218326579535,-0.0402605512198283,-0.023597767924731772,-0.029952751430560982,-0.03394345617284484,0.09458548888219934,-0.02649267285173497,-0.0680819580001707,-0.07187384496289394,0.1520176021267544,0.18151715112442604,0.0522101076231612,0.09361927975777484,0.00875528640011259,0.17580813732059922,0.187642467192605,0.0628132239631942,0.1174273852498112,0.14862146634810533,0.026464434889241918,-0.041188760679612614,-0.01645311760056228,-0.036694213824071856,-0.0296999410979176,0.006516460233073401,0.10548730904030179,0.04602133711600414,0.11535661090248081,0.12845575292767228,0.18151715112442604,0.16903111861497588,0.0944422261892145,-0.010414073152752825,-0.03046828417771182,0.043123242912602805,0.08382684066089509,0.2266891570360968,-0.003240192211918153,-0.00971798464259724,0.01688813420260009,-0.002850498329583958,0.1520176021267544,-0.0007667192773722934,0.06672045012756152,0.005694593855807968,0.011491575472088254,0.022087932608049428,-0.010803732860544011,-0.03226685055596108,-0.019995337686022144,0.05545530868972453,-0.008292969300438774,-0.003405131789259488,-0.004729651089235952,-0.009313818366257469,-0.0003015883720617101,-0.019878658493170203,0.001679744347695393,0.6750417559208812,0.5548759256853797,0.6885337994729699,0.3253171630605285,0.1304732753131907,1.0,0.780712747027765,0.5011391146026496,0.1873800072323223,0.171652629257222,0.2775286600699664,0.06337222386626394,0.15719893715216807,0.6225128975537001,0.1756695149996138,0.0032123078243658015,0.2692851410684472,-0.09136178689949062,0.13872044964692454,0.21621504509226808,0.05618555281374213,-0.13498424554540095,0.2694178102926425,0.06994269387609801,0.01865522183167371,0.03413808622028422,0.05517717072341164,0.05106030487687981,0.16440577489898095,0.12158822838160432,0.1001645252365525,0.06124092971672668,0.09853781206501282,-0.03984878490230446,0.03151959240643116,0.150751121355162,0.1339285858197196,-0.024103525807768436,0.011876976233985814,0.11320238431467641,0.011534224939247979,0.12236824059875208,0.1431263680906695,-0.08834175608094058,0.08382684066089509,0.5548759256853797,-0.037739664463588826,0.022340618392646058,0.015270787810305126,0.2630011419154791,0.03993262405028527,0.03899795191933701,-0.02109440637200445
TklDriAtt,-0.0437225181417829,-0.07188318991360755,0.0713560421535969,-0.08168468651817014,-0.11320234871128464,-0.11443884444691944,-0.11464190732446988,-0.1115657256951572,-0.03895354866067701,-0.023627390268895702,-0.005966371453923923,-0.036287872805566,-0.04167680645296238,0.11953928648221786,0.017626083304625853,-0.05902761633960242,-0.06273032920115217,0.1294594790563305,0.1581647995854006,0.05101335638091798,0.053877015067750424,-0.043170484741045144,0.19292553191509856,0.21185067722415826,0.004394876907885469,0.06803016613942016,0.10657067665500933,-0.017816578561468614,-0.06172921374844332,-0.053811877165418305,-0.06979415737894624,0.06610128328565153,0.11508626147654485,0.14767271515160416,0.1830520167406211,0.18101128293122967,0.21287011471702968,0.1581647995854006,0.159907034523264,0.02626462645420217,-0.05182908503279287,0.1366326737737106,0.035405778698946254,0.16069767519763148,0.15503277072988586,0.08733044065674149,0.10140437057449157,0.04790024183706858,0.023921707894229087,0.1294594790563305,0.004517215337403283,0.07016184711112841,0.11096178744576086,0.11509049764242332,0.04988098159624944,-0.027594140530732926,0.05227877293245864,0.010743088421289442,0.047749446452326295,0.09827475238667098,0.05832021436887289,0.008887136518207191,-0.024819303885069102,0.11428467860971026,-0.004067545305674688,-0.003412743624286722,0.5628249917097508,0.47486064365958225,0.5646897356283269,0.2619979471739246,0.1426002823780566,0.780712747027765,1.0,0.23426128443336733,0.7601057750219418,0.230709128583696,0.21393250105738507,0.15544915495928854,0.13850700327220786,0.5222013163047083,0.10351521964289953,-0.026174696835423863,0.2561131702708415,-0.18051197151945747,0.021493637192878556,0.24719623432674473,0.13441917355727953,-0.11304843181804428,0.2562217119604995,0.16357797835721305,0.07517610173723725,0.041000074702182934,0.1383111994714254,0.0859664052142756,0.1887709801993539,0.15962894367683098,0.10047278588604877,0.10378410498460242,0.1565505420458117,-0.009032365482152365,0.09962539606590919,0.17920289895291627,0.16040177928217283,0.03132329083343131,0.0545360837745199,0.06314280344108943,0.007165588206366632,0.18284272373609942,0.20223795710580006,-0.034576802603623155,0.16069767519763153,0.47486064365958225,-0.029176967179197256,-0.005959507446816558,0.004474047038046522,0.27773567673156485,0.014226128543870967,0.05681206354030692,-0.08490111951793748
TklDri%,-0.03159355277325272,0.017071132145340912,-0.01774658097870538,0.2604682837940426,0.21834654201728645,0.23074230370408966,0.23075641947559522,-0.02163392583353121,-0.12500506106813725,-0.09812268155476646,0.06728965753729833,0.06705991396387098,0.09412382749632636,0.24936523285140913,-0.03331571451385932,-0.053343747440611,-0.05263414732418668,0.2264255426749675,0.22619760090696123,0.19050069999370933,0.1969608048486333,0.09566664324139065,0.18822812394164656,0.18264761595211154,0.17200048233850712,0.23155770524457817,0.2507078889367675,0.16977368811875465,0.04559104335129649,0.015201849354837565,0.212177371946217,-0.025825835879284872,-0.056545045462973134,0.15260080434268034,-0.018390934930625675,0.03953767355038658,0.10382024136932484,0.22619760090696123,0.2154865471440487,0.0982225222343552,0.049494836312455465,-0.05610704006910716,0.08671219965406947,0.011891878644159592,0.2368436735711381,-0.04455274472253332,-0.03734300716950926,-0.023073660996413635,-0.01732263893476011,0.2264255426749675,-0.019347911153448773,0.023430332869338637,-0.06610029889467169,-0.042192799695299474,-0.015460037496255248,-0.044606085234902955,-0.07493363928623163,-0.030877129240113623,0.032672921724537465,-0.03602732655348633,-0.008507432783976697,0.0029666367088481116,-0.026470034675364993,-0.04626037251277769,0.006069858110628612,0.043749694678081485,0.3130756140567501,0.23827098231233082,0.2890451011417692,0.21098563613257745,0.025948531209293704,0.5011391146026496,0.23426128443336733,1.0,-0.1528901143460614,0.08512509105707008,0.22838346141208685,-0.008641632406612925,0.22428452517739178,0.3519202475321598,0.2565649438976555,0.06321263126250572,0.24200660825319514,-0.07413891845170471,0.19559563791006263,0.23224855635875383,-0.08089409115686116,-0.16286716654509215,0.24209267712472102,-0.08614727633579705,-0.05502939855103196,0.18883259809042413,-0.08657545539576302,0.09012521478693851,0.15574834925499706,0.0901299635470661,0.11176505278462608,-0.014552682940666783,0.005845562281888516,-0.06668474313864894,-0.11990474296364408,-0.07710994388984155,0.14814509618645733,-0.11325060252997725,-0.02254786601553143,0.0039052248869411907,-0.010571345341207128,-0.026850205148623085,0.0052767932895871955,-0.10151379796137061,0.011891878644159604,0.23827098231233088,-0.002689587969450662,0.0660184600458593,0.06161647210148832,0.1923142072497491,0.047233964771737254,-0.07067310695762237,0.16850010051038553
TklDriPast,-0.013112951369192391,-0.055131775880815206,0.05610771181353702,-0.08036479578389134,-0.11233887565119934,-0.11599559048277039,-0.11614143159678357,-0.05366671580052818,0.020625986636158236,0.004740465282354915,0.015168849847428495,-0.025829739680075726,-0.030245939550361284,0.08958344789525098,0.055338768331557035,-0.021869544507202014,-0.023735940343510162,0.045413747536833034,0.05985215499971291,0.02588933715003149,-0.012662892114170484,-0.07695606092133615,0.12043412660626476,0.13785869528009442,-0.058367323828934725,-0.01518761718426251,0.012941056953907421,-0.055494016851578586,-0.054173164117964336,-0.06742816040389099,-0.07161214394385536,0.13474416466096817,0.1741120645996596,0.12243800554534678,0.23983450303477383,0.16456828078162922,0.20099273795512618,0.05985215499971291,0.07555946293863032,-0.05685643940520646,-0.07055330748763576,0.246431808827357,0.010749885094331134,0.16545337694414147,0.007993861362731482,0.1406748892047184,0.16957480696297225,0.057688477095944844,0.04059985289047919,0.045413747536833034,0.007894561640473367,0.04087479064364852,0.16846789574822327,0.16889307366840783,0.05552565352190617,-0.032149934778777846,0.1157524748342848,0.03764372744737368,0.01739567534752307,0.16305439221979842,0.09515618272371883,0.018966922140875336,-0.029324397251489855,0.1799789728389577,0.014085853965177874,-0.007166174878078243,0.18278164862747015,0.16944975206284543,0.17168468814423085,0.07354859758874047,0.08850737051585351,0.1873800072323223,0.7601057750219418,-0.1528901143460614,1.0,0.18412094909519364,0.04767117134444503,0.17842170587696002,0.05412838719054109,0.1734907074759477,-0.019994595692773957,-0.04443066628810076,0.12253904793097245,-0.18874805981400924,-0.1104691334791949,0.16371556041501997,0.15285227984831398,-0.03734200085780468,0.12257141656525336,0.18441470890135817,0.09879846009401247,0.028978979747241503,0.16006331044382427,0.08205466374833695,0.12578792319758245,0.12453732766543482,0.053822604837065226,0.09945944533643482,0.14359591378274844,0.02723599065492752,0.12379371952897227,0.12491475742017824,0.1128430559990254,0.0742348230042218,0.07340846208811155,-0.018434681214972215,-0.000694978106252266,0.16018724325994482,0.16896326286335245,0.03757283104608731,0.16545337694414147,0.16944975206284543,-0.006817128803383455,-0.03254426576831612,-0.00899104546281143,0.163041879788699,-0.019234511761180594,0.04872614899774313,-0.11152907536487985
Blocks,-0.013952679201219773,-0.08008310120247343,0.0817022120096184,-0.05586170627842246,-0.07061952254228203,-0.07368370269596025,-0.07362811965766473,-0.0706799082777332,-0.0078850455030014,-0.05224087716027059,-0.023187790336940933,-0.02706818242892942,-0.019107813547083356,0.07187989081680332,0.1099050768364892,-0.049815095814738204,-0.057509807541268144,0.0914672012311023,0.10120009503578863,0.07222333914327932,0.05042512069621917,-0.05109630090783412,0.10171966254913005,0.11781994640951603,-0.0005059492202132301,0.09479313296013411,0.11744129711778323,0.024167611249196995,-0.05129877343142353,-0.07803642312374197,-0.0009651507431417774,-0.03620105073887955,-0.01940069601199405,0.10733724515340047,0.135716044461604,0.04441610061786673,0.19882647627324204,0.10120009503578863,0.12541758767829136,-0.0798323389920952,-0.07085220492052113,0.028232751021872567,0.006355478395482597,0.016378790035152774,0.05180036434126705,-0.021261348880443662,-0.017743491611191795,-0.01572533610884748,0.020432953623930578,0.0914672012311023,-0.04631578083367381,0.04846430710587045,-0.01606435987255695,-0.02575808098803417,-0.016103082041930682,0.05142017846856053,-0.017261827869820726,0.0011119726683344934,-0.009017837141592239,-0.046452821882824416,-0.03559046549735993,-0.014474675827784453,-0.010329719603471336,-0.026283412067135657,-0.00808180027650179,-0.0034427150699700066,0.28501832135257926,0.28321266530713735,0.2819979979431932,0.20555653049960695,-0.03614953294767724,0.171652629257222,0.230709128583696,0.08512509105707008,0.18412094909519364,1.0,0.3852704714544231,0.9132035794457769,0.13411761866767655,0.29111990088271444,0.17045174826120496,-0.025479868695082335,0.22011824847498754,-0.14137257983911092,0.03554293357946142,0.21910149309375512,0.08470732321493488,-0.017726750628348584,0.2202259936771841,0.0922911602053395,0.037006279177162184,0.020046151179572112,0.0685807302191084,0.04654277660470433,0.10615130533853792,0.05182042808160991,-0.00022860908105915354,-0.010286660353007359,-0.006463555999067008,-0.05706769538057562,0.15586287061338033,0.007316021853441131,0.0946652117174322,0.017559185277697027,0.03528242274281298,-0.014988825275264215,0.008414926310412504,0.12248708577145655,0.09237266061099675,-0.05526029444995899,0.016378790035152788,0.28321266530713735,-0.013306742067663855,0.030607634789220232,0.013640499175317617,0.24314313170185545,0.07386389640610487,0.1410898282447526,-0.02542317562885258
BlkSh,0.007502246128195903,0.05882862502495104,-0.05613932380134129,-0.005989344238122292,0.043359940080672586,0.04469570223026252,0.04464407978997332,-0.11437448593462136,-0.18856330460733325,-0.14800480166628827,-0.06178755556442841,-0.02419942200814727,-0.007766050898979905,-0.022646090381456176,-0.055545669926569556,-0.06858600209295075,-0.07185530991905266,0.18636956564568682,0.16845189641656919,0.1693076412745997,0.21404083231860227,0.15476608645081563,0.0478473632724998,0.028695497196413608,0.11594368433308057,0.28106480723507926,0.27560706660656903,0.1580720678880112,0.09904550814067191,0.08632668562264492,0.095514826244132,-0.06373032536842851,-0.13216621533681444,0.08945008893795815,-0.13994256283289763,-0.06413482554759985,0.03342699640500427,0.16845189641656919,0.17932939509280946,-0.00905365244667064,0.13103276817938883,-0.04834497571293321,0.04811699338738492,-0.12581432123029318,0.04817116070373323,-0.10367874576112858,-0.08874896523020194,-0.05905884129746653,-0.01224799909214776,0.18636956564568682,-0.022806329482372465,-0.10208181990455675,-0.1854510234939748,-0.15927851962351383,-0.05014617122920199,-0.06741093369839156,-0.08085790433127414,-0.10602617157501451,-0.02893774956796662,-0.08847936974353722,-0.0718830544293848,-0.04795271984630011,-0.03732858617505587,-0.02264121122615039,-0.04659436756842401,-0.016303668748477464,0.17450468486995252,0.17602432595688133,0.2644175239401334,0.04433920078939225,-0.07780731201255145,0.2775286600699664,0.21393250105738507,0.22838346141208685,0.04767117134444503,0.3852704714544231,1.0,-0.024202100225386936,0.26914973815430404,0.25596012154617187,0.44157566338043286,0.09221358112213864,0.19962582856794814,0.08577168175545553,0.3702494767429587,0.15557708025703018,-0.26590956061284815,-0.1985755879676406,0.1997793701782844,-0.15694046164897177,-0.13065209759766075,0.06634836572118388,-0.1775933387667982,-0.09340603725152405,0.09531430251222488,0.018601785585017447,0.01880065739660167,-0.16650399034390753,-0.14327433798408482,-0.16775239219104637,-0.17671267026450949,-0.04959150842495324,0.08658635433494508,-0.2689939853550381,0.034500450048621456,-0.00016264971174964276,0.012906596076209802,0.03177148023742157,-0.019481780532019613,-0.1029587257454784,-0.12581432123029318,0.17602432595688133,-0.050584270083973405,0.0884081873991602,0.09411108823511825,0.10418652750417515,0.218941694703865,0.05643582552784273,0.15092982440951166
